day,event_start,side,entry_ask,canonical_win,signal_seconds_left,pnl_hold,pnl_exit_delay0,pnl_reverse65_delay0,pnl_reverse68_delay0,pnl_reverse70_delay0,pnl_reverse72_delay0,pnl_reverse78_delay0,pnl_reverse101_delay0,pnl_exit_delay0p5,pnl_reverse65_delay0p5,pnl_reverse68_delay0p5,pnl_reverse70_delay0p5,pnl_reverse72_delay0p5,pnl_reverse78_delay0p5,pnl_reverse101_delay0p5,pnl_exit_delay1,pnl_reverse65_delay1,pnl_reverse68_delay1,pnl_reverse70_delay1,pnl_reverse72_delay1,pnl_reverse78_delay1,pnl_reverse101_delay1,pnl_exit_delay2,pnl_reverse65_delay2,pnl_reverse68_delay2,pnl_reverse70_delay2,pnl_reverse72_delay2,pnl_reverse78_delay2,pnl_reverse101_delay2,reversed_hold,reversed_exit_delay0,reversed_reverse65_delay0,reversed_reverse68_delay0,reversed_reverse70_delay0,reversed_reverse72_delay0,reversed_reverse78_delay0,reversed_reverse101_delay0,reversed_exit_delay0p5,reversed_reverse65_delay0p5,reversed_reverse68_delay0p5,reversed_reverse70_delay0p5,reversed_reverse72_delay0p5,reversed_reverse78_delay0p5,reversed_reverse101_delay0p5,reversed_exit_delay1,reversed_reverse65_delay1,reversed_reverse68_delay1,reversed_reverse70_delay1,reversed_reverse72_delay1,reversed_reverse78_delay1,reversed_reverse101_delay1,reversed_exit_delay2,reversed_reverse65_delay2,reversed_reverse68_delay2,reversed_reverse70_delay2,reversed_reverse72_delay2,reversed_reverse78_delay2,reversed_reverse101_delay2
2026-05-16,2026-05-16T05:40:00.000Z,1,0.6909,0,3.0,-10.3800,-8.0986,-8.0986,-8.0986,-8.0986,-8.0986,-8.0986,-7.6457,-9.8313,-9.8313,-9.8313,-9.8313,-9.8313,-9.8313,-9.8115,-9.8313,-9.8313,-9.8313,-9.8313,-9.8313,-9.8313,-9.8115,-10.3800,-10.3800,-10.3800,-10.3800,-10.3800,-10.3800,-10.3800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-05-16,2026-05-16T05:50:00.000Z,-1,0.6800,0,,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T05:55:00.000Z,-1,0.5500,0,5.5,-10.3150,-5.1277,-5.1277,-5.1277,-5.1277,-2.9743,-2.9743,-2.9743,-6.1835,-6.1835,-6.1835,-6.1835,-6.1835,-4.8551,-4.8551,-7.7500,-7.7500,-7.7500,-7.7500,-7.7500,-7.7500,-7.3134,-5.4807,-5.4807,-5.4807,-5.4807,-5.4807,-3.6360,-3.6360,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-05-16,2026-05-16T06:25:00.000Z,1,0.5800,1,,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T06:45:00.000Z,-1,0.7882,1,,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,2.5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T06:55:00.000Z,-1,0.8000,1,,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T07:00:00.000Z,-1,0.5500,0,,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,-10.3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T07:15:00.000Z,1,0.8600,1,,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T07:20:00.000Z,1,0.8353,1,,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,1.8082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T07:30:00.000Z,1,0.7100,1,,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T07:40:00.000Z,1,0.5800,0,3.0,-10.2940,-8.1891,-8.1891,-8.1891,-8.1891,-8.1891,-8.1891,-7.8875,-9.0035,-9.0035,-9.0035,-9.0035,-9.0035,-9.0035,-8.8988,-9.0035,-9.0035,-9.0035,-9.0035,-9.0035,-9.0035,-8.8988,-10.2940,-10.2940,-10.2940,-10.2940,-10.2940,-10.2940,-10.2940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-05-16,2026-05-16T07:45:00.000Z,-1,0.9400,1,,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T08:00:00.000Z,1,0.8800,1,,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T08:10:00.000Z,-1,0.9500,1,,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T08:15:00.000Z,1,0.7800,1,,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T08:20:00.000Z,-1,0.7910,1,,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,2.4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T08:25:00.000Z,-1,0.5373,1,,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,8.3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T08:45:00.000Z,-1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T08:50:00.000Z,1,0.8200,1,,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T09:25:00.000Z,-1,0.5800,0,8.0,-10.2940,-6.6946,-6.6946,-6.6946,-6.6946,-5.4635,-5.4635,-5.4635,-7.3687,-7.3687,-7.3687,-7.3687,-7.3687,-7.3687,-6.7455,-8.6785,-8.6785,-8.6785,-8.6785,-8.6785,-8.6785,-8.5067,-9.4893,-9.4893,-9.4893,-9.4893,-9.4893,-9.4893,-9.4514,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2026-05-16,2026-05-16T09:35:00.000Z,-1,0.5500,1,,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,8.0693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T09:40:00.000Z,-1,0.9400,1,,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T10:10:00.000Z,1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T10:15:00.000Z,-1,0.5800,1,27.5,6.8612,-4.8712,-4.8712,-10.6923,-10.6923,-10.6923,-10.6923,-10.6923,-3.5170,-10.7888,-10.7888,-10.7888,-10.7888,-10.7888,-10.7888,-6.0434,-6.0434,-6.0434,-6.0434,-6.0434,-10.6703,-10.6703,-6.0434,-6.0434,-6.0434,-6.0434,-10.8686,-10.8686,-10.8686,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1
2026-05-16,2026-05-16T10:40:00.000Z,1,0.5300,1,,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T10:50:00.000Z,-1,0.7500,1,,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T11:30:00.000Z,-1,0.7175,1,,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,3.6574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T11:40:00.000Z,-1,0.8300,1,,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T11:55:00.000Z,-1,0.9000,1,,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T12:00:00.000Z,1,0.7800,1,,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T12:35:00.000Z,-1,0.9400,1,,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T12:40:00.000Z,1,0.8100,1,,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T12:45:00.000Z,1,0.8300,0,,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,-10.1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T12:50:00.000Z,-1,0.9400,1,,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T12:55:00.000Z,-1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T13:15:00.000Z,1,0.8600,1,,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T13:40:00.000Z,1,0.7140,1,,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,3.7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T13:45:00.000Z,1,0.9341,1,,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T14:20:00.000Z,1,0.7300,1,,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T14:50:00.000Z,-1,0.8800,1,,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T14:55:00.000Z,1,0.9300,1,,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T15:10:00.000Z,-1,0.7100,0,3.0,-10.2030,-7.6787,-7.6787,-7.6787,-7.6787,-7.6787,-7.0652,-7.0652,-8.4835,-8.4835,-8.4835,-8.4835,-8.4835,-8.4835,-8.2371,-8.8833,-8.8833,-8.8833,-8.8833,-8.8833,-8.8833,-8.7445,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-05-16,2026-05-16T15:15:00.000Z,1,0.8500,1,,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T15:40:00.000Z,-1,0.7400,1,,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T15:55:00.000Z,1,0.6700,1,,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T16:25:00.000Z,-1,0.9300,1,,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T16:50:00.000Z,-1,0.8903,1,,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T16:55:00.000Z,-1,0.5300,0,,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,-10.7341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T17:10:00.000Z,-1,0.6455,0,11.5,-11.2115,-9.4633,-9.4633,-9.4633,-9.4633,-9.4633,-9.4633,-9.2577,-9.4633,-9.4633,-9.4633,-9.4633,-9.4633,-9.4633,-9.2577,-9.5302,-9.5302,-9.5302,-9.5302,-9.5302,-9.5302,-9.3324,-9.6234,-9.6234,-9.6234,-9.6234,-9.6234,-9.6234,-9.4564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2026-05-16,2026-05-16T17:40:00.000Z,1,0.6700,0,5.0,-10.3860,-9.3945,-9.3945,-9.3945,-9.3945,-9.3945,-9.3945,-9.3255,-9.9623,-9.9623,-9.9623,-9.9623,-9.9623,-9.9623,-9.9623,-9.9623,-9.9623,-9.9623,-9.9623,-9.9623,-9.9623,-9.9623,-8.3925,-8.3925,-8.3925,-8.3925,-8.3925,-8.3925,-8.0803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026-05-16,2026-05-16T17:45:00.000Z,1,0.7200,1,,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T18:05:00.000Z,-1,0.8600,1,,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T18:10:00.000Z,1,0.8000,1,,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-16,2026-05-16T18:30:00.000Z,1,0.8700,1,,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
